rooms,price
4,166409.94414173195
8,375833.9296868133
9,446256.6890427228
1,75525.27975747109
4,207424.1352694012
4,200364.61994274234
2,99609.39221065796
6,285727.42213591066
3,139120.33173254633
7,358547.52090941597
5,222292.78963111012
4,211861.0810056604
5,242229.85865762294
8,416511.1414973913
3,169221.86914464168
7,316538.3197498852
6,288368.3847354556
1,32889.44624118753
7,313745.44069853716
7,329349.3344758118
1,98825.1169053068
9,462190.1979242488
6,338345.7593721151
2,116581.96880036671
5,235163.1367798305
4,192364.57606651913
7,361768.7236048061
8,408750.1240694607
1,38453.15968583332
5,219800.13658841586
3,215755.22374777478
1,47177.00655314389
3,143485.2221363476
6,302266.68927810603
7,345145.4282137794
8,402454.57815410965
4,225738.94572232838
3,147509.03040627151
5,226745.79121344478
9,446767.1241104278
6,290711.96437180176
9,478477.97874493705
6,323422.3812947514
2,102150.50000861597
5,224425.28290361486
9,425482.15473120107
8,400302.4652316911
7,356726.4593864256
1,42507.543613478905
4,190396.60831585532
7,338144.0153364271
7,349532.12079512107
6,252344.7529585387
8,377973.4674246058
6,287458.98309105297
10,524150.0638990384
3,133723.7271614214
4,203609.36283662412
3,154530.8550186199
1,75958.33011321524
10,525251.548139283
5,248849.94062410167
1,40490.30517621114
1,36723.33794348619
2,95178.73555068439
4,191319.332913528
6,311072.54818716465
8,408406.19634970406
3,161836.02382290032
1,75185.67422872336
3,187257.38242800353
3,152493.26786815113
5,271989.27542791306
4,192966.7963233157
4,223700.13967166032
9,471230.1831435169
7,370168.3193988598
4,201881.39682383047
3,136632.8367201822
6,272109.4312426905
3,149199.255849578
6,330660.2508449837
9,443803.10197271855
6,315702.5317092011
4,216879.02801037862
5,244326.27558145655
6,326326.8967503904
3,91826.78511038993
8,375544.9944252365
4,181687.3540728308
8,383605.69954265223
10,506725.2590237179
10,505800.75606107805
3,157879.81144350016
10,511921.62988264975
7,330997.908617087
9,425636.4786638536
4,207926.39364015727
8,387395.3585270712
3,118590.49909264059
7,369426.8856908296
3,177902.03813004596
7,381143.21779397316
10,503740.1544294944
10,512518.64191945805
6,327397.3644672382
2,87171.68419953132
3,172213.55368108183
6,305507.92468286416
4,218274.23304685182
6,303721.8604175187
1,75925.13419496003
10,504470.47525083076
1,20320.41881065165
3,179038.53264629445
8,381049.3851805578
8,425061.16420487827
4,198195.14237119356
6,323520.2197039541
8,422695.3722973353
7,358602.8594863074
7,360170.7063525426
4,208452.57234385132
9,409723.50487437844
10,502366.60437796405
6,277678.7164785621
3,153423.74287491327
5,227141.14907233568
5,226300.9611754785
5,282098.69003507803
8,421388.9477624838
9,449917.1483011169
9,453695.3730049805
6,295041.67948513984
6,311397.52751959045
9,436478.9126690239
4,219874.80525735914
6,294938.26317971776
4,191603.06008337543
1,50434.26036969685
7,338177.0634014878
10,506573.64698992966
6,289252.74821373203
9,459370.47205637675
7,374320.1307782295
7,335613.5662638365
2,97388.49085409657
9,459226.61426070845
10,491282.8529003719
9,459286.4112165333
6,311107.9772130348
3,171665.2355258861
1,37880.19907830176
4,181144.4951953905
3,143848.45220872512
1,30644.953209058
3,161289.96408094995
4,176764.9739964718
8,446660.32836505375
9,475918.557231475
3,150251.5153920063
6,317347.88985995954
10,467263.9627137842
5,300467.4666279912
6,288195.7077559902
4,197590.0517220128
10,462881.33425623126
6,309725.7460948179
7,327873.1168584578
9,452033.1152313206
10,489114.51134150923
7,328445.12130139314
6,283912.76996474765
1,54515.760681710424
2,74370.18054262351
1,35023.766579528456
9,463265.4676252896
10,552049.5974974863
10,509551.7763910601
9,431654.76715645427
7,342657.71659855376
2,100631.78012305156
6,293011.50098728586
4,218061.16333473867
1,54349.46966028449
1,68157.0476981974
5,243711.1241940474
2,126510.00439442514
4,196670.28831436907
1,30576.202617240167
4,243546.40762084443
6,263500.44506077765
10,485225.22549390147
4,187459.4429633921
1,100166.12546113128
7,386137.17768293025
2,129878.56287284395
9,443386.82675247337
3,198523.5600768355
8,407367.0400768194
8,419545.26740606246
3,153593.90762212413
4,199010.66857353496
2,94964.42652147241
4,195807.20013161676
9,462169.8329735616
2,107343.99597550776
3,149370.57259592632
4,230190.4798539771
5,190664.9386251854
1,60197.7449584239
7,364354.77413317957
10,522939.2573651034
7,348702.5711789328
9,454158.40134767914
4,219718.96766629443
6,329823.3280856036
2,93989.28029642464
4,205339.51566255122
2,133571.47928697514
10,457519.458482423
5,236199.7480037083
7,379316.7195720593
1,71850.75667216606
10,510448.9042185339
10,491028.0625378176
7,332363.6300202916
10,488175.6876151525
6,330960.1644163738
6,287431.1462168931
8,402028.4592847932
8,384925.84710276505
6,316855.4806019805
3,139225.47439307117
5,248048.12219691172
2,66332.35733914349
5,217732.6352759012
9,450153.4638664301
10,473496.85689604474
1,92101.73278669005
10,458769.537757755
5,233996.4940267179
6,300334.017345351
7,342697.3412440843
9,427917.09086672164
6,280841.44321009464
5,230186.91845001522
7,344265.56610359874
1,89038.58179034847
5,251558.7459311642
2,123658.00978775047
4,210139.52691656284
7,372277.2479596444
5,194000.71394812828
6,293910.8395770354
2,126142.70846301428
3,138565.2835450133
7,385249.46329739224
2,129677.80307535523
6,290617.38567745074
5,239936.72961907287
10,479727.8831529106
1,37408.11536272404
10,475348.2187166217
4,208576.2236086601
2,70879.07013307133
4,212074.66032380445
1,62561.57393800497
2,66775.91189632154
8,430996.37212656677
6,310272.18588830443
2,114993.96042889738
6,284826.6959691446
10,512447.58236946235
9,472527.8689944413
7,348027.83201990643
9,490038.4491849672
5,250881.29269825877
7,372815.7160090495
7,355860.1761451731
3,161710.43065713736
7,316573.3546473046
1,57421.07476430726
9,435300.49797485466
10,483072.03388444625
6,334882.0636893196
5,245724.59503875303
7,329933.9633804901
5,242817.3674378225
10,473990.9954215617
5,278677.68936392537
10,486086.3851166697
7,360585.9986788734
10,527122.1342842065
7,339996.9463757054
3,160640.44864545573
3,129398.2789019114
10,548915.3913822736
3,168727.60269233244
6,296147.8712247839
6,284543.32538222073
3,147720.06894320747
3,143200.32555296962
8,439058.89107999014
8,375489.30555570195
7,352696.02846580406
10,499633.2386673258
4,197651.79399310262
4,197827.66690123314
3,147678.58379759034
5,267461.321326642
3,162179.6889298487
8,408378.2322274557
7,289320.21275709465
3,155995.89748326328
9,416887.2127965983
5,262926.4032627165
9,479489.9473514103
7,331475.217748229
7,344764.38555314584
6,288012.88589894003
2,124708.63551513602
9,451900.5577054415
6,334566.58761132666
8,408275.08405894774
1,54849.00361271639
5,251364.13565205672
1,66359.84198514673
10,465246.2760350931
8,401706.8791104102
8,398599.0711254407
1,64508.37654315532
9,446245.96788251924
2,79225.3113167466
9,450147.013498394
1,28343.18942263313
10,461494.7557482503
9,464542.4496297099
4,211581.23145389342
9,459341.8188798715
7,376058.56843891623
6,286699.3621939215
5,221377.7171445749
9,448599.40446383914
2,93049.99400588179
2,83154.08566459862
9,448403.0169302441
3,137767.89707590832
8,363279.8943328634
9,441176.4661841248
8,377272.49666592287
4,204632.96143221846
1,36879.3048351869
4,222232.62948282104
9,482077.32134535734
2,113587.62746023812
3,118979.4763603336
10,530103.9199775808
8,431514.4090074753
6,300375.8102261588
8,426458.52320671064
7,338966.49723906646
5,212675.08130300822
9,434794.31122756813
4,234586.01732089513
6,270178.4015277705
2,99990.4256386299
2,100682.87786680425
2,89740.51512064376
10,491129.5680032577
7,351444.98268472403
2,88756.75316130546
2,71558.83005664138
9,454300.63885886915
7,371467.3316488995
3,167391.45037306842
3,133805.29065220378
7,324975.4416924465
5,244316.24235690443
10,531355.8301959133
6,312911.9615791909
8,414079.29353588464
9,467797.1390357099
1,58415.331250371724
3,152412.17095227158
7,363246.13793295936
6,289076.6779156396
7,321710.7397726736
8,414459.93869248644
6,324754.7621149845
3,127635.36121287938
2,116438.42964831801
7,383615.3142677638
1,49955.075964857584
3,133639.95630516508
4,202460.37347053512
1,38989.320635985976
5,237665.39780087196
10,508663.68134543084
3,117925.41049940209
2,71121.42155015546
3,150385.81760747885
8,399553.82922175137
6,306871.0915407987
7,387504.5077696678
6,302090.2807215164
6,311963.4430066959
3,130489.34128770736
8,415358.7532703307
7,339472.1826977864
7,351428.41665162187
6,297823.0274986168
5,270659.48469828063
10,473800.4689125
8,354335.2273076992
5,245731.3460582415
9,459370.6251381025
9,453045.38751615
1,74644.08474827823
6,308747.45348359336
7,338723.0333628028
3,103491.59691720639
7,345253.75531609566
7,370559.180045156
2,92159.04434665771
7,350566.4052735553
1,58427.20508613417
5,229694.1525150037
9,462464.7179327764
7,382742.4358000341
7,346543.73296213185
2,77418.71156335397
8,398667.97945956053
3,105512.31782782263
8,406738.06527953234
3,159045.48755297158
10,533512.7258769112
7,346120.1041486675
2,108169.7067629294
4,182774.23795228198
6,292871.45758949843
9,419496.291266756
5,246104.20757433528
9,443893.8169296287
5,255983.9953217779
10,487528.0623933472
8,401666.90701950184
1,43332.398887846684
7,343370.0122340097
4,201607.2465192606
5,250810.4588463402
6,315223.48078103276
5,247587.13931740331
1,43002.29301753994
9,446383.8510982555
2,85706.71766318016
9,442801.77812866657
10,540623.1742614646
2,81746.42478608266
9,444426.8733224138
6,292250.2267346062
9,445056.567755112
6,293375.2138224321
6,305584.80202442
2,65796.49797216411
8,420743.4294506401
3,162651.65599284394
7,325142.5682787373
5,204618.45454095196
3,130458.55707717198
1,45146.670771457546
8,451605.8379738155
3,160865.13929948545
2,63848.20701637085
1,36206.88990198112
4,198935.75127454032
8,405073.6710859619
3,123705.02279379155
1,47300.195440458774
4,185647.2172477892
9,427924.8287479537
1,55191.91293397908
2,115477.54346885644
9,466820.8255392324
2,111487.72702267751
3,140052.60933719474
7,364290.99522927013
3,156181.08876208577
9,452678.8376590403
6,287766.137565964
3,140062.47745316944
9,451477.7387224911
1,98797.48933971004
10,506024.8496018278
3,137776.22995499428
1,33352.211100611145
2,90164.66774687594
8,443545.8689509813
7,342014.86708108074
2,118137.4106922057
2,92481.43509057288
9,455223.69082559255
6,315834.90548017446
5,238561.9430038015
10,487177.7669169446
6,333177.3938891066
9,469691.85789791594
7,365813.44637381454
10,515745.5258624583
10,509191.5097662213
9,490355.5162635013
4,200878.16603754312
2,111545.24734401838
8,370981.74142811977
4,183500.78626817517
9,425983.6200032992
4,225481.27167032298
8,348949.196959585
9,441953.79954494553
9,390125.86794678756
10,483374.2420903622
4,190181.02100536268
1,77697.42187588089
3,157932.55878442913
9,433337.1695334207
4,221319.2743946365
5,250356.64509059515
7,350751.33717414504
5,225946.56984456017
4,180199.72572193723
2,83498.0540010895
2,100929.22546308379
4,201557.7145396135
10,530881.8532704809
10,507701.1033587567
9,395848.6861265578
8,405252.8397574338
3,120999.67287664935
9,430680.5815077693
5,233756.6105654734
3,136733.23352975395
5,222497.01215919392
10,504069.64006904577
4,171783.95429818082
8,407133.3521449969
5,294739.4215412326
10,473412.81882131874
8,394309.7939132156
9,399530.8527497506
4,193981.29414059734
7,362854.3430526297
2,114412.78462714535
6,301547.27460568195
8,417785.26849517954
7,400921.09071885585
7,384246.09374875197
8,389549.5814118073
7,320977.9202706652
5,241876.97166852394
7,331060.344687653
10,509026.95095729263
3,126376.12921141004
5,248543.55134819317
7,366760.2810907262
9,447986.08254365646
2,81073.72354504408
4,223496.28115171383
7,312420.38110492344
1,43444.09888245074
2,99166.7995323733
9,450318.1731679926
10,503609.9211215616
7,362208.79639618983
10,499291.85121909296
7,342638.8343571264
6,291848.2131068061
3,137769.6839592329
10,515750.8664865373
3,137069.4304104697
2,116935.4221801649
6,300379.98164519743
4,189574.9038628774
5,262368.1443148827
3,135450.92150553764
6,312763.6808145642
3,154254.5224238357
8,388073.5062181616
9,460572.69630669116
4,210931.79451377277
9,473150.39211619913
7,369322.94024818594
3,159825.48041452566
7,327448.1809758247
1,98971.73976348114
3,121927.6757785638
6,318985.26348564617
4,208625.67633772598
7,326517.1525503777
3,147513.98122243
1,48424.94227510719
9,476111.6543162105
6,285733.7819943958
8,394761.0998715129
3,103278.60789957474
8,434695.25586247153
2,78590.63513959857
4,206538.2172847835
3,147971.84340556271
10,498039.9806643332
1,66197.2396974175
7,383425.2492060727
10,505029.87339883985
2,113101.56035261051
4,206577.83073454082
9,470350.6284786125
6,290741.67241027346
8,421507.81108832825
2,122209.99731294767
7,371650.7401736582
6,286797.0426532705
9,446633.24731525616
7,354789.3397756087
1,22583.159103419886
8,431898.4041617203
10,499754.46932995645
3,155678.55775209444
2,88459.91120545594
3,123462.44881265954
6,287919.4022905046
3,154384.08375267178
10,513468.5762550739
5,253235.8308120544
6,306934.480324839
8,393259.4725063725
7,359924.97132490855
8,429656.65732771816
3,164095.78884877975
4,216190.8377650588
6,305880.32798613264
7,319936.89860800793
9,429106.6693873751
1,59097.516013276865
8,399781.2189607983
8,408796.85772945656
6,333528.46835688147
4,214520.71998458667
3,175177.72411485642
3,151893.6277894146
6,283855.6864503112
8,398842.6768157132
7,333904.9637256173
1,81165.89913544896
6,315807.8215307094
7,360410.2499325656
7,374718.8640445621
9,409598.8717095355
10,511762.7590268532
5,223787.08431391255
1,49854.88603068678
2,93765.84815065571
4,213234.73224193897
5,254563.7457792191
9,476902.3434722358
1,37962.056781347725
3,164182.28779266568
5,253244.46433797665
3,117294.19459856895
4,181627.67082953936
3,147002.43932955663
4,222245.84899783455
1,59274.46115114229
8,376649.9835223857
4,197193.6754390568
7,390356.1289758606
2,102224.46669681717
2,93453.48849855209
6,309834.7928151244
2,115267.8615916394
6,290876.63305039884
2,110051.49548742874
4,193422.21006658382
7,364386.5520365888
8,403393.8631594257
3,159639.35654105784
9,434816.3290766499
2,83574.27231854282
8,418909.9460931879
8,398412.07237229013
4,205700.69484198722
1,43872.091458269606
1,67974.53548027288
2,87843.80039940684
9,447287.97520198236
2,115719.85625406263
2,123459.35398328531
6,289524.81417946634
7,389193.6796391177
7,356264.83387387235
9,429141.43476382527
6,307381.04097179935
8,392340.01571033086
6,308681.3697436635
2,99142.87504679324
1,51485.473803802895
5,231768.1324682771
9,469801.2246143272
8,376877.4526569794
4,177824.7020919001
5,257347.20698294972
5,282056.8849435594
6,292948.13805871183
3,164019.44645407933
5,271466.8035372709
2,116293.68874588139
10,493775.83421652636
1,28179.06565611851
1,5849.048686572896
10,494743.1900107521
7,373561.7473712435
2,77516.68030476132
4,214004.1969503753
5,230996.94939896255
7,352121.4515277368
2,114155.83228310035
6,286810.0912632315
1,53409.69361393828
7,341698.1732654934
9,464102.9731787635
5,254706.34336969274
5,251130.15348858535
4,231166.99920283956
3,163246.12284736603
9,436192.9626774742
5,248282.72198404477
8,398482.0242984068
9,451606.39145250426
5,300490.1855321499
10,507417.03785421996
9,409281.94859790447
2,89144.0205656607
9,411352.5582500838
4,193404.0348590832
6,260253.79540547144
6,282568.1905786314
6,269585.5694073176
2,107683.20355934955
7,350010.78725257755
6,306059.24614997464
1,47908.97222862947
2,72114.04499591165
7,360270.4273850947
1,88444.49120538906
1,58184.25157213093
1,41481.50801364868
8,371438.6564778911
4,181838.6605848007
4,209060.79313144117
2,121462.36053598751
1,55217.32349443952
10,515997.74579411966
9,464153.56488054484
7,360130.6878277183
4,186830.52809477487
6,303478.4702395031
2,83032.44392235723
7,350348.57905916206
2,106617.27062133823
10,533575.6761477371
8,373805.36051264737
8,409630.1526198261
1,79624.7318324719
8,415176.95531677594
2,116658.90885650083
6,311753.89803735627
1,75966.68979550834
5,228250.43663775263
7,322281.46668059507
10,499873.31719069486
1,6776.757928565799
2,124612.91608356022
7,374414.3039099088
6,291332.9888983095
3,142584.58806678982
10,498553.0504969866
2,101040.4130087924
10,502543.4783838857
4,211164.64213756606
3,146547.47293983045
7,368863.86606955586
8,408918.95554250607
2,87860.7310825473
10,526702.2533560819
7,322834.86027755024
8,398156.6837835705
6,319338.34802150936
6,285538.5379017571
10,506191.11293534306
1,60866.79193998096
4,182789.52264037522
1,48550.4456081193
4,196869.9233958158
2,88965.24296335415
5,296033.4970410155
10,484737.8729310905
9,470098.6058813577
10,492143.97966237715
3,128267.27622229437
8,402056.2848631014
3,162981.86768775003
6,318410.1915013136
4,231245.3022131014
8,458904.925798702
6,305010.28407511197
8,386738.15652349225
1,59057.48653589783
6,294675.7409918702
1,68519.3225970446
1,24056.714072685565
8,447366.69084800873
7,367120.96189551026
3,116319.9196440767
6,285819.42195370054
9,466321.6208822788
7,373526.8811234291
3,124555.24745536073
6,314260.51700865896
4,161053.20254676155
3,148213.28269057907
9,472240.93684206414
10,488969.6853979404
2,69861.55401723973
1,52924.29592755118
2,87905.62266729044
7,362591.1673213167
10,482293.4713556388
1,34547.262206937994
6,259579.95358247514
7,353398.89422102965
9,446781.90123446804
8,376232.30658519856
6,303875.97427534184
3,170541.40601288277
8,395688.641131621
7,355363.3389964395
3,155466.2249917033
9,425913.4034564208
2,141131.71641415192
3,140583.00339755433
2,113122.32403720541
1,65384.30554458099
4,197208.09745768495
5,262135.9005011927
6,304916.3844363278
5,221647.20485545188
1,43354.54597499823
3,137748.98195291875
1,40765.099173077455
5,223919.93644326724
5,272528.6743349206
6,332039.8530922683
8,419560.05951996817
10,525410.5844829428
1,43107.30325983687
4,187274.86330027928
10,484428.25906376576
1,62881.298459144455
9,454541.261062883
7,348455.56576803146
7,375902.9708839069
5,258098.82707630686
7,333226.8472495883
2,86381.8234172861
4,213639.8659850829
7,370834.6570530919
3,161033.6046451194
2,137937.7749574416
10,532700.1433146284
2,108820.71669701526
1,33228.38681036995
5,223800.24976536466
6,292252.3650997057
6,315064.2689283231
9,486532.94158623874
4,208348.940688216
1,73374.45588462474
6,295093.85027624393
5,262455.382504551
10,516467.1365895434
6,260408.11448294943
3,141731.2239524698
2,118994.00768555739
6,305489.3667127313
1,26069.69903698134
7,301397.55248545285
7,342684.38509395986
10,498568.2861421224
7,332321.5410034331
10,502861.69874055986
1,60127.734944657896
4,213413.74341452465
7,302881.62150135357
9,423714.2980438376
5,243907.54703290528
2,111443.46262074927
7,359784.6802710007
10,509437.3989575335
1,42331.641160621366
7,343447.3312538008
6,285433.41463156516
7,365363.88256211695
10,481590.22424520843
3,167000.7279037914
3,154157.0647627529
7,349099.1104308969
2,86865.79200447067
1,22889.162776717472
9,437046.9448724391
9,443399.8626275023
7,302619.513768375
7,346052.8968933067
3,168487.14736052012
10,511344.35810867744
2,90075.88248516986
7,350938.72596830456
9,438876.70861156
1,52975.214666713924
4,230802.15647488064
6,319369.9760524975
7,360415.88611385506
10,490142.3017523256
7,364998.76785889675
10,466262.4609725389
2,94952.93036018219
4,211674.228396479
5,264808.42428095505
1,63397.689804314825
1,55896.61378419389
10,496085.50041832234
3,160759.51939652977
10,480942.779188274
3,133106.454734135
8,401234.6935292059
9,453463.95285417495
1,13487.696428707073
2,109102.92761899038
10,515454.5675583879
2,98454.2952506741
4,247489.32566567985
2,86341.29787369628
7,342778.2567322626
9,442098.66187745583
7,348476.2477741797
6,293425.5037406742
10,471863.78910790256
1,39069.034075270494
10,498047.58608451847
9,474571.44164124
5,294044.86546745826
5,276709.47795701306
6,284492.41940654785
9,436083.8077874767
8,396813.428449813
8,435691.1777770717
8,396691.51895636215
1,23449.850189251385
1,39976.4572609393
8,415141.12003638834
5,263798.8055379217
9,445995.6666701669
2,113668.29347120061
9,404536.5559490634
8,402076.58470065397
9,467213.7084273726
4,183342.7344969093
1,33273.22927007424
1,12671.036944730491
5,281797.9118962139
2,85596.92045956866
8,404820.86555724224
10,512078.3408296675
5,280241.3589828291
5,246922.0445202873
2,89211.40412443163
7,353461.3529714111
8,425681.60553084576
10,496596.5493719843
1,30902.61836831847
2,69184.84383369275
10,475574.0523078955
4,217287.8299481333
5,243587.51047386377
2,87849.5818015858
1,35680.65553632115
9,451700.91720400366
1,45210.89812468833
4,194537.35712561494
2,126986.47855621479
4,230760.32563723266
8,367799.56654182007
8,406551.85462285916
9,434462.7580275722
5,245034.97772277813
7,356185.5677025339
3,145745.6016613816
10,504609.19761255267
4,213459.40412063836
10,505891.5360108064
9,437063.27391664754
10,487416.0078605935
10,471205.8940676393
1,32921.594049585634
2,139241.36723797055
5,234159.9285180951
3,126132.4237511236
2,106398.55723689546
1,47792.704814162804
10,496088.1352630155
3,178180.9193282418
1,60982.533511167305
1,39400.141365930496
1,41510.4816481644
8,389948.2697218863
3,167494.79243160514
1,43837.04741093725
7,314136.92995091697
10,499033.6064253131
3,119259.47997744141
8,443684.612035098
4,180686.6417230554
4,196762.70469284538
5,255164.05469402275
6,294226.8367864154
7,344199.39197067614
4,208436.54572321754
8,430524.3191759256
6,315350.1816363459
1,79570.27757147086
1,29067.61783812996
9,456347.25266510725
10,503104.9210411656
6,307021.8258335347
10,527524.6394127115
8,395584.21700415894
7,341889.9326689182
6,310679.6159483733
4,164435.94544868305
7,345262.95901755645
9,447316.04621429095
10,481592.8276738615
10,521141.1802271315
7,328755.19365313434
1,47282.539032724075
10,505863.14450645936
9,477069.03122952237
4,199788.87130238293
3,168723.07188256423
4,214011.90794554254
4,202469.15112338285
10,478209.7318345309
2,71308.38278191302
1,52130.10802838373
10,489146.0625219477
1,68385.22183362584
8,414917.13036197156
2,96307.78011125901
10,476845.7415211746
5,260214.71099214547
4,179641.01107729698
8,384830.7215413827
2,80411.6852356969
10,497229.97956120095
9,473403.84668141126
7,349899.1825955294
7,341135.6261514461
1,19487.701399095116
2,111042.49169459686
4,184391.90788142744
4,202350.35238316192
3,142915.6276816672
7,366763.5443919888
8,396855.272159429
2,98821.47290953896
4,209714.9429491092
3,192138.80364526372
2,117768.93860717109
6,298227.8778730278
4,200063.95981230578
6,289502.81079351134
2,81000.0859296061
4,188944.98425867356
6,284557.02072576113
5,263067.3676759177
3,128576.10284262028
8,426664.21122760087
7,365040.9276723766
3,150410.03458735338
6,300006.37222930137
4,188854.37380770894
5,255401.68822695527
5,271761.8492641718
7,335936.87075488374
5,219332.1582216254
3,164064.36509713487
10,506487.319484876
5,227596.02397117642
7,335332.17258171766
5,232817.9145189972
5,235509.354619315
9,443526.34491917625
3,144669.05391438506
6,286984.1268986308
1,34836.723610001434
10,495424.31312161236
5,253353.83069719124
8,393674.0692727031
5,273173.34046682605
9,460161.7542884157
6,268183.08286282606
8,410474.5553082771
10,512110.8796517117
8,391305.3006375162
3,120096.0482539369
7,350161.3351882227
7,349845.8269703551
10,477567.0752693361
6,270975.6156748013
7,348248.9290709312
2,95338.45615898356
9,441654.6926935521
10,498331.78530506877
10,477944.47252359363
1,41303.587742677715
1,60666.50061228695
3,143000.59839297424
3,116560.55056414896
1,40546.15444552857
7,328596.8307298628
4,205342.7259292346
10,506376.7480676085
2,66824.50749827939
10,515180.2594116438
5,227756.27397442883
6,331183.64580964705
9,449024.47470998764
4,175072.13002921676
2,77160.27858614636
5,256961.9058357469
3,142174.00220203245
2,98066.92180763718
1,82255.60465394078
10,486015.1187154185
2,101199.25715391414
6,328396.8897474611
8,405410.269509328
3,117867.94529283988
9,460107.78023464273
9,426739.9428443311
2,128136.1505746593
8,383542.64790004044
10,559390.1901549133
5,279347.51976655354
4,184067.74860744042
10,500400.2761000322
5,265072.88563266926
4,215673.20948453416
8,408846.72519952396
4,225043.1807393222
10,497540.6210673126
6,292665.64662847936
2,93062.72024150779
5,267167.46463944257
6,307303.62080605293
5,255825.67331380513
2,115904.68498514364
7,308978.9518429229
4,206201.376477503
8,404371.3777774743
7,383376.1616260141
7,319428.2403547267
9,481143.73264753516
1,51508.18257849332
10,509779.7906132009
6,333518.3757521875
6,311215.22536011145
6,308007.3657892512
6,304845.82371604635
10,490330.43730011245
7,349430.2175097921
10,485689.74467754504
6,299108.6620114904
1,3281.386058898068
3,158580.79135135098
2,97565.25492432748
6,293275.9252666647
8,404395.16167880286
3,121328.72154069119
10,538585.3999324257
8,397944.65077024803
8,397083.11134055624
5,230692.07579734156
8,400478.92764898523
6,327739.1978054656
5,270718.3241886407
9,467088.7550228111
7,360927.9790333454
8,392829.1494487478
1,20996.736659265964
2,95979.2245626673
8,395282.5707093265
9,470975.8887934248
4,206187.80884919642
10,532246.2305580709
10,523949.7708007635
9,440870.0878099181
4,164097.41606760264
10,527711.5046788296
10,527187.7044646149
10,472675.7681819555
9,480184.80039655004
7,357642.34341185034
2,103213.70996251306
9,482295.66508494655
4,226893.7034646123
8,413026.6190399041
7,359464.3413162397
7,362327.8858106072
8,391998.8513223495
1,48897.97100535358
5,231953.65690810914
2,93339.20448522162
2,92667.32242662134
1,37293.89260756671
5,252734.93005296926
2,93520.38298598846
4,210044.69440703947
3,117553.5877341247
3,147732.904117854
2,102631.03280354991
6,293787.4152032624
2,96552.14600381537
8,368295.07978540286
8,407129.54209338984
5,262952.1196513414
10,509870.74588407535
7,370774.54118884366
4,204030.59211565004
1,59573.62361301874
2,103121.81476913705
10,513751.01439184987
10,468455.40727735753
4,182128.38064043978
1,81737.99314066183
8,350791.2835580759
9,447196.4414034931
4,223445.49919216137
10,498134.7866891647
3,141899.77857098606
2,102588.43353630601
5,242937.59639995106
3,150616.9898551388
10,486332.3792695974
7,372173.48839911446
6,328465.29842131323
1,47332.19355776755
8,372270.21158617514
2,89523.1365937321
5,246320.2267979407
9,460110.77753806417
8,379839.73553658644
2,84616.75362715698
9,460213.52275717614
5,268778.1766407912
10,487568.1190965863
6,273335.65892098006
3,215682.36402575768
3,165666.08474177428
10,494659.9247646594
8,417380.6255106168
10,497510.86740571156
10,517343.13778200373
2,103187.86395552444
2,101825.43796335146
5,247728.36263538423
6,271052.3733307382
2,138761.8979878628
5,231169.32159464512
7,322799.5284737881
10,495742.8023448727
10,480770.56372978986
8,398965.7441887946
7,363755.27697123535
8,419906.05801058444
9,466294.6144324336
5,243887.3589042864
5,250991.83655323173
10,508157.5810179498
4,164844.25152115856
9,461411.6940023972
5,220854.01424832336
2,140806.93197812978
10,491909.6983071661
8,396302.4964561082
7,334605.8580152429
8,387400.5993628862
3,195481.8713828648
4,218807.39377246596
5,219015.95109704323
6,330084.2580137046
1,73864.84550282863
4,194375.75075423424
10,506133.93884059676
5,249701.11841157853
7,389451.5980889386
5,234074.1962201582
1,52920.21219551454
7,341437.0933801439
8,371339.19190764293
7,393832.76510109974
4,176368.66841795176
8,404402.5837497555
5,215185.98787239328
10,492018.5892151381
9,458439.37642866914
10,483505.3204099527
5,261736.0370147131
1,44619.17816223835
9,473201.6502479723
5,277235.21826680447
6,288265.10478539974
4,201534.65718785915
6,303669.08452944463
8,412386.985908694
3,150287.63992488533
5,253804.21918685685
2,95131.8705040976
2,102304.79733944037
7,375958.8038707026
10,512921.6648242371
10,514025.1127888674
10,514461.40648271155
6,296923.8244423793
4,206376.5408715906
5,228296.5264332851
1,75376.15312633914
7,294340.7913531356
8,398257.0321532915
9,472817.91954300547
8,372722.64132741315
5,257995.59835233702
3,136384.67106841947
10,492623.93469622266
9,468918.8192127888
6,303961.138517703
5,209312.88264231273
3,130471.48920536804
6,319506.7146977752
3,158978.85436385995
10,534962.7114504857
6,333652.95188026596
4,193155.09739706415
2,150064.75610138976
8,400489.59339703823
4,180746.6293118195
9,437327.2026817885
7,304865.4978942116
2,132140.38016498563
4,231895.23978087728
5,229689.85122373357
3,145442.31423236188
9,451912.15088225156
5,230792.93895715772
2,64897.95937457677
3,145792.84792446176
9,443578.4114108151
7,342231.7751802245
2,104454.32125201929
9,478590.39317051985
4,193938.1456061655
9,453408.85997442727
2,114537.41047489872
10,511082.858530255
4,187711.52951104316
5,251927.54246228072
2,110950.79640338107
10,477432.97324978444
1,75270.78021593016
7,378631.7781042822
10,485544.39489111013
1,53873.400366963375
8,412845.56513342063
3,139087.71687342494
10,509632.27691376186
6,303265.1125258433
7,320641.636447224
10,509183.22631957114
1,27997.151674579283
6,318784.05703324097
7,336575.77849732223
6,296774.2913267771
4,227445.5782689315
1,59927.6329305769
9,428410.5216085091
4,179701.66858401833
7,338013.9442275255
